Plate,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Comment [Cell Line],Compound Name,Compound PubChem CID,Compound InChIKey,Compound SMILES,Proprietary Compound,Proprietary Compound Concentration (microMolar),Comment [Gene Identifier],Comment [Gene Symbol],Control Type,Comment [Control Type Comments],Channels,Score,Has Phenotype,Phenoptye Annotation Level,Phenotype,Phenotype Term Name,Phenotype Term Accession
1093670873,A1,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,DMSO,679,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,,,,,Neutral Control,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,82.69949341,,,,,
1093670866,F18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1046633507,0.001,1025,CDK9,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,75.40778351,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,F19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1046633507,0.0003,1025,CDK9,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,74.01218414,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,F20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1046633507,0.00003,1025,CDK9,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,62.59576416,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,F21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1054380477,30,3156,HMGCR,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,987.4833374,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,F22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1054380477,10,3156,HMGCR,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,987.4522095,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,F23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1054380477,3.125,3156,HMGCR,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,959.6226196,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,F24,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1054380477,1.25,3156,HMGCR,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,388.9922485,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,G1,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1054380477,0.3,3156,HMGCR,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,71.54333496,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,G2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1054380477,0.1,3156,HMGCR,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,71.04597473,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,G3,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1054380477,0.03,3156,HMGCR,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,41.63011169,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,G4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1054380477,0.0125,3156,HMGCR,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,50.54861069,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,G5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1054380477,0.003,3156,HMGCR,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,69.42324066,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,G6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1054380477,0.001,3156,HMGCR,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,49.00709534,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,G7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1054380477,0.0003,3156,HMGCR,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,70.13104248,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,G8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1054380477,0.00003,3156,HMGCR,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,61.8130455,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,G9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN0202861890,30,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1255.531006,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,G10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN0202861890,10,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1028.829712,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,G11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN0202861890,3.125,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,238.2524567,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,G12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN0202861890,1.25,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,117.3412399,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,G13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,DMSO,679,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,,,,,Neutral Control,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,66.83162689,,,,,
1093670866,G14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,,,Stimulator Control,Leptomycin b blocks nuclear export of fascin,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,692.7561035,,,,,
1093670866,G15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,DMSO,679,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,,,,,Neutral Control,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,193.434433,,,,,
1093670866,G16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN0202861890,0.3,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,77.07212067,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,G17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN0202861890,0.1,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,59.75299072,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,G18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN0202861890,0.03,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,65.04819489,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,G19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN0202861890,0.0125,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,62.1019516,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,G20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN0202861890,0.003,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,61.45897675,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,G21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN0202861890,0.001,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,61.55324554,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,G22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN0202861890,0.0003,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,67.6937027,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,G23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN0202861890,0.00003,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,58.85785675,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,G24,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1122677980,30,83903,GSG2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1375.937012,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,H1,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1122677980,10,83903,GSG2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1372.680908,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,H2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,DMSO,679,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,,,,,Neutral Control,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,35.77095032,,,,,
1093670866,H3,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,,,Stimulator Control,Leptomycin b blocks nuclear export of fascin,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,732.5328979,,,,,
1093670866,H4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,DMSO,679,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,,,,,Neutral Control,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,42.32510376,,,,,
1093670866,H5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1122677980,3.125,83903,GSG2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1108.388794,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,H6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1122677980,1.25,83903,GSG2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,116.4334335,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,H7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1122677980,0.3,83903,GSG2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,58.15171432,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,H8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1122677980,0.1,83903,GSG2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,195.1884308,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,H9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1122677980,0.03,83903,GSG2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,65.51445007,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,H10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1122677980,0.0125,83903,GSG2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,81.41036987,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,H11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1122677980,0.003,83903,GSG2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,62.90572739,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,H12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1122677980,0.001,83903,GSG2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,61.17868423,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,H13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1122677980,0.0003,83903,GSG2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,66.37919617,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,H14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1122677980,0.00003,83903,GSG2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,65.67228699,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,H15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1123197491,30,#N/A,#N/A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1102.061401,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,H16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1123197491,10,#N/A,#N/A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1112.218872,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,H17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1123197491,3.125,#N/A,#N/A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1086.44519,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,H18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1123197491,1.25,#N/A,#N/A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,742.3764038,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,H19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1123197491,0.3,#N/A,#N/A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,60.4875412,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,H20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1123197491,0.1,#N/A,#N/A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,48.20145416,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,H21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1123197491,0.03,#N/A,#N/A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,56.99895096,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,H22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1123197491,0.0125,#N/A,#N/A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,81.41036224,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,H23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1123197491,0.003,#N/A,#N/A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,64.29593658,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,H24,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1123197491,0.001,#N/A,#N/A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,71.51752472,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,I1,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1123197491,0.0003,#N/A,#N/A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,77.0254364,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,I2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1123197491,0.00003,#N/A,#N/A,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,45.90136719,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,I3,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1057293454,30,2932,GSK3B,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,927.4256592,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,I4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1057293454,10,2932,GSK3B,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1197.84668,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,I5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1057293454,3.125,2932,GSK3B,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1242.709839,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,I6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1057293454,1.25,2932,GSK3B,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1696.099609,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,I7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1057293454,0.3,2932,GSK3B,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1169.239624,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,I8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1057293454,0.1,2932,GSK3B,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,278.571167,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,I9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1057293454,0.03,2932,GSK3B,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,107.1545792,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,I10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1057293454,0.0125,2932,GSK3B,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,61.26969147,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,I11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1057293454,0.003,2932,GSK3B,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,62.22405243,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,I12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1057293454,0.001,2932,GSK3B,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,76.70922089,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,I13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1057293454,0.0003,2932,GSK3B,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,72.38282013,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,I14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1057293454,0.00003,2932,GSK3B,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,70.35864258,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,I15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1048163792,30,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1143.473511,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,I16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,SN1048163792,10,898,CCNE1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1162.312622,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670866,I17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,DMSO,679,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,,,,,Neutral Control,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,65.78281403,,,,,
1093670866,I18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,,,Stimulator Control,Leptomycin b blocks nuclear export of fascin,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,713.5974121,,,,,
1093670866,I19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,DMSO,679,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,,,,,Neutral Control,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,42.4255867,,,,,
